Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
7,7,7,0.21,0.864,0.316,7.998,0.103,5.542,0.277,11.862
7,7,14,0.112,10.015,0.169,5.882,0.382,6.909,0.646,1.502
7,7,21,0.032,3.703,0.088,6.027,0.852,7.0,0.167,8.127
7,7,28,0.012,3.86,0.777,6.066,0.008,7.015,0.007,9.393
7,7,35,0.005,12.928,0.002,0.959,0.008,5.437,0.005,7.376
7,7,42,0.013,8.48,0.004,3.636,0.001,13.4,0.007,0.703
7,7,49,2.054,9.823,0.058,11.478,0.007,7.014,0.012,5.876
7,7,56,0.004,2.454,0.984,2.699,0.002,11.364,0.008,1.325
7,7,63,0.019,9.181,0.02,7.661,0.006,7.058,0.006,9.961
7,7,70,0.089,7.0,0.004,13.791,0.008,8.32,0.004,6.518
7,7,77,0.02,1.312,0.004,15.705,0.004,11.59,0.013,3.528
7,7,84,0.005,0.336,0.852,12.499,0.003,7.803,0.004,7.197
7,7,91,0.171,9.853,0.029,7.005,0.019,1.677,0.005,7.004
7,7,98,0.698,9.021,0.006,10.389,0.004,11.285,0.001,4.646
7,7,105,0.288,7.401,0.005,12.978,0.004,7.006,0.008,2.951
7,7,112,0.021,19.487,0.014,1.799,0.006,7.765,0.011,4.13
7,7,119,0.007,6.973,0.016,11.124,0.013,6.683,0.004,8.989
7,7,126,0.026,13.827,0.03,7.038,0.003,8.898,0.007,10.063
7,7,133,0.021,4.24,1.16,1.608,0.022,5.161,0.023,11.931
7,7,140,0.029,11.108,0.004,2.028,0.002,5.991,0.004,12.09
7,7,147,0.013,3.71,0.092,1.023,0.005,1.182,0.004,7.013
7,7,154,0.046,11.839,0.322,8.018,0.012,4.379,0.007,7.783
7,7,161,0.026,8.985,0.047,11.295,0.006,3.368,0.009,1.466
7,7,168,0.003,6.952,0.005,8.399,0.007,3.82,0.003,12.135
7,7,175,0.004,7.002,0.069,4.004,0.036,7.227,0.004,3.914
7,14,0,0.059,5.493,0.002,6.089,0.001,3.525,0.001,9.646
7,14,7,1.02,2.361,0.663,5.411,0.002,5.919,0.002,8.411
7,14,14,0.404,1.993,1.141,3.057,0.018,7.752,0.002,1.415
7,14,21,0.009,2.961,0.011,4.131,0.003,6.236,0.001,9.962
7,14,28,0.001,8.245,0.001,5.302,0.036,10.82,0.002,2.201
7,14,35,0.001,9.961,0.002,5.271,0.002,7.957,0.025,2.133
7,14,42,0.006,3.034,0.004,4.379,0.001,2.271,0.002,2.587
7,14,49,0.104,14.296,0.036,6.186,0.002,2.533,0.002,3.052
7,14,56,0.002,6.538,0.038,4.706,0.003,9.577,0.002,3.358
7,14,63,0.008,1.833,0.002,7.358,0.061,4.189,0.002,2.366
7,14,70,0.002,7.831,0.002,13.816,0.004,8.495,0.013,8.493
7,14,77,0.01,3.926,0.002,3.939,0.012,1.98,0.003,5.548
7,14,84,0.017,8.003,0.002,2.31,0.002,3.709,0.016,1.821
7,14,91,0.052,13.779,0.002,6.029,0.044,5.193,0.003,5.887
7,14,98,0.002,10.374,0.004,9.13,0.002,5.178,0.002,2.445
7,14,105,0.018,2.003,0.001,4.386,0.001,1.489,0.002,5.062
7,14,112,0.002,8.643,0.001,10.798,0.007,6.237,0.002,9.43
7,14,119,0.013,12.303,0.011,1.705,0.002,4.391,0.003,2.177
7,14,126,0.0,6.691,0.002,2.18,0.062,5.903,0.001,1.308
7,14,133,0.014,13.108,0.001,2.815,0.003,3.804,0.002,4.246
7,14,140,0.075,9.597,0.001,14.033,0.029,3.505,0.012,8.074
7,14,147,0.007,9.604,0.012,11.622,0.002,6.999,0.003,2.581
7,14,154,0.003,7.764,0.012,14.317,0.022,3.003,0.002,1.555
7,14,161,0.002,9.439,0.003,3.654,0.004,4.645,0.002,9.369
7,14,168,0.002,14.722,0.003,2.531,0.003,10.658,0.003,1.847
7,14,175,0.002,5.205,0.012,4.309,0.023,5.578,0.001,12.232
7,21,0,0.016,3.744,0.001,3.028,0.001,2.662,0.0,4.892
7,21,7,0.044,2.813,0.002,4.537,0.009,7.658,0.002,2.824
7,21,14,0.0,3.368,1.75,5.949,0.021,3.936,0.001,3.944
7,21,21,0.009,8.478,0.002,2.59,0.067,8.44,0.038,1.336
7,21,28,0.007,4.447,0.001,3.275,0.003,6.972,0.001,4.327
7,21,35,0.041,13.38,0.049,3.695,0.001,3.134,0.005,2.555
7,21,42,0.086,10.57,0.048,2.709,0.002,3.728,0.035,3.744
7,21,49,0.001,1.871,0.047,5.343,0.027,10.089,0.001,5.528
7,21,56,0.007,6.689,0.035,4.221,0.002,5.289,0.001,4.585
7,21,63,0.004,3.208,0.001,7.382,0.001,2.727,0.009,3.349
7,21,70,0.011,11.974,0.0,6.846,0.001,3.911,0.045,3.908
7,21,77,0.042,4.318,0.001,3.541,0.001,3.667,0.002,2.673
7,21,84,0.098,2.949,0.025,4.247,0.01,5.191,0.001,3.33
7,21,91,0.008,1.671,0.066,5.541,0.005,8.684,0.014,0.841
7,21,98,0.001,6.873,0.054,3.156,0.013,3.885,0.013,3.985
7,21,105,0.007,6.318,0.01,7.694,0.005,7.042,0.001,1.842
7,21,112,0.002,3.383,0.023,5.488,0.028,1.903,0.003,3.107
7,21,119,0.002,5.877,0.008,3.13,0.002,2.42,0.001,3.392
7,21,126,0.044,2.648,0.002,6.947,0.001,3.427,0.028,2.106
7,21,133,0.089,6.431,0.002,3.237,0.002,6.584,0.001,2.013
7,21,140,0.03,9.814,0.002,5.561,0.002,3.333,0.001,4.552
7,21,147,0.001,5.118,0.05,2.721,0.023,5.954,0.018,5.576
7,21,154,0.001,5.444,0.03,3.864,0.003,3.792,0.005,3.435
7,21,161,0.025,12.186,0.0,4.408,0.034,1.361,0.007,6.051
7,21,168,0.035,4.803,0.002,3.418,0.004,7.771,0.001,4.651
7,21,175,0.035,3.983,0.003,3.16,0.001,9.4,0.009,4.769
7,28,0,0.005,4.713,0.05,7.669,0.002,5.817,0.048,8.332
7,28,7,0.003,8.016,0.014,5.389,0.001,3.375,0.01,5.779
7,28,14,0.001,9.208,0.009,6.597,0.003,4.402,0.019,4.976
7,28,21,0.04,4.814,0.046,3.665,0.047,3.011,0.021,2.879
7,28,28,0.035,2.738,0.001,7.189,0.021,4.893,0.029,5.659
7,28,35,0.028,3.462,0.025,3.763,0.02,6.186,0.0,4.093
7,28,42,0.05,4.473,0.001,8.067,0.001,1.654,0.005,3.301
7,28,49,0.001,3.65,0.002,4.551,0.045,3.294,0.022,2.765
7,28,56,0.042,4.642,0.021,2.801,0.007,3.748,0.001,3.986
7,28,63,0.007,1.73,0.006,5.487,0.002,3.943,0.01,1.864
7,28,70,0.002,2.766,0.001,3.379,0.012,7.553,0.001,3.708
7,28,77,0.015,2.856,0.011,5.43,0.0,2.015,0.004,2.338
7,28,84,0.0,7.013,0.008,8.627,0.036,1.157,0.0,4.461
7,28,91,0.008,2.289,0.015,3.595,0.029,7.581,0.04,8.58
7,28,98,0.028,7.372,0.001,4.521,0.014,10.633,0.025,4.127
7,28,105,0.009,9.592,0.01,4.001,0.001,8.256,0.001,6.372
7,28,112,0.043,3.632,0.048,3.807,0.048,6.131,0.053,3.427
7,28,119,0.019,3.443,0.035,4.47,0.001,2.254,0.001,4.365
7,28,126,0.005,3.299,0.052,9.315,0.0,3.864,0.001,6.307
7,28,133,0.043,7.423,0.022,9.382,0.02,5.517,0.048,5.978
7,28,140,0.006,5.881,0.001,2.97,0.003,3.808,0.0,5.593
7,28,147,0.04,9.545,0.01,9.172,0.042,2.639,0.001,7.025
7,28,154,0.042,7.958,0.018,4.431,0.001,1.948,0.018,2.715
7,28,161,0.001,4.456,0.005,5.659,0.039,3.324,0.032,3.56
7,28,168,0.022,4.031,0.017,3.562,0.001,3.591,0.001,2.62
7,28,175,0.001,2.905,0.001,1.655,0.029,4.315,0.003,6.907
7,35,0,0.0,4.797,0.001,5.24,0.001,0.853,0.033,4.4
7,35,7,0.015,3.178,0.027,6.393,0.022,1.141,0.006,5.08
7,35,14,0.028,0.82,0.0,5.066,0.036,4.179,0.005,3.848
7,35,21,0.045,2.775,0.028,4.529,0.006,2.487,0.006,4.901
7,35,28,0.001,5.65,0.007,3.974,0.01,3.963,0.014,7.973
7,35,35,0.004,4.701,0.021,6.371,0.004,8.68,0.016,4.783
7,35,42,0.002,4.727,0.03,2.79,0.011,4.343,0.002,4.145
7,35,49,0.013,6.281,0.014,1.178,0.007,1.562,0.025,7.09
7,35,56,0.008,5.171,0.028,5.385,0.015,9.361,0.001,5.192
7,35,63,0.024,4.092,0.003,2.513,0.001,4.379,0.021,4.656
7,35,70,0.035,11.607,0.004,5.367,0.021,3.541,0.009,4.337
7,35,77,0.026,4.354,0.002,5.604,0.014,4.351,0.001,3.463
7,35,84,0.01,7.553,0.019,2.269,0.002,6.767,0.021,2.787
7,35,91,0.007,0.378,0.015,3.592,0.019,4.158,0.014,3.446
7,35,98,0.017,7.206,0.002,2.292,0.004,1.681,0.029,2.565
7,35,105,0.026,5.809,0.017,2.163,0.02,1.416,0.009,1.385
7,35,112,0.004,4.327,0.037,4.191,0.002,4.324,0.003,4.529
7,35,119,0.002,4.834,0.005,3.672,0.017,2.997,0.015,2.611
7,35,126,0.006,4.255,0.004,2.573,0.001,7.076,0.002,6.008
7,35,133,0.001,9.622,0.01,8.679,0.021,4.84,0.022,0.841
7,35,140,0.01,4.66,0.021,5.35,0.017,5.816,0.013,2.363
7,35,147,0.016,4.368,0.013,5.796,0.004,2.511,0.007,4.381
7,35,154,0.02,3.634,0.007,2.3,0.015,3.834,0.01,7.289
7,35,161,0.019,4.009,0.011,4.41,0.004,2.397,0.001,4.954
7,35,168,0.027,7.806,0.005,4.521,0.013,1.874,0.019,4.038
7,35,175,0.016,4.865,0.031,0.947,0.01,2.823,0.001,4.845
7,42,0,0.002,5.006,0.01,5.021,0.0,5.166,0.001,3.486
7,42,7,0.005,1.858,0.02,3.321,0.011,4.699,0.013,4.269
7,42,14,0.008,5.914,0.003,4.701,0.013,2.314,0.007,5.586
7,42,21,0.003,3.295,0.021,4.764,0.01,0.708,0.017,2.354
7,42,28,0.021,3.144,0.005,6.394,0.014,2.981,0.018,3.898
7,42,35,0.013,4.722,0.015,3.148,0.018,2.308,0.017,5.37
7,42,42,0.027,13.067,0.03,8.389,0.01,3.078,0.009,4.946
7,42,49,0.003,4.96,0.028,0.687,0.015,6.748,0.022,7.315
7,42,56,0.011,5.491,0.011,5.587,0.017,6.462,0.005,5.254
7,42,63,0.004,5.4,0.017,3.235,0.001,5.813,0.016,4.129
7,42,70,0.006,2.447,0.017,5.125,0.009,2.016,0.006,3.349
7,42,77,0.014,4.818,0.001,4.669,0.021,7.781,0.023,4.966
7,42,84,0.012,6.138,0.026,7.179,0.009,7.708,0.006,2.259
7,42,91,0.017,1.795,0.013,3.399,0.006,5.047,0.001,5.261
7,42,98,0.004,6.993,0.007,3.305,0.019,5.177,0.007,5.656
7,42,105,0.021,5.126,0.018,3.956,0.011,2.096,0.02,4.802
7,42,112,0.001,2.724,0.018,3.934,0.01,4.981,0.004,2.054
7,42,119,0.025,4.747,0.005,5.885,0.012,5.866,0.026,3.361
7,42,126,0.02,5.302,0.004,4.912,0.001,4.082,0.013,6.489
7,42,133,0.027,3.986,0.022,4.586,0.008,5.301,0.016,2.764
7,42,140,0.005,4.628,0.028,3.879,0.017,4.195,0.01,4.06
7,42,147,0.013,4.758,0.016,5.768,0.015,5.008,0.011,4.856
7,42,154,0.009,2.957,0.004,6.073,0.018,5.422,0.016,2.262
7,42,161,0.008,5.689,0.014,4.592,0.017,0.937,0.001,1.376
7,42,168,0.015,6.259,0.002,9.758,0.009,4.379,0.026,2.088
7,42,175,0.012,6.727,0.03,8.781,0.008,2.141,0.001,2.745
7,49,0,0.014,3.024,0.001,1.99,0.015,5.012,0.0,5.257
7,49,7,0.002,7.814,0.01,3.852,0.004,5.693,0.01,2.492
7,49,14,0.013,4.026,0.009,3.343,0.003,4.681,0.007,1.039
7,49,21,0.001,7.021,0.005,2.438,0.001,5.511,0.011,3.073
7,49,28,0.003,5.014,0.006,2.006,0.015,3.055,0.006,2.63
7,49,35,0.006,8.337,0.01,2.437,0.008,4.707,0.011,2.08
7,49,42,0.02,4.918,0.013,5.116,0.006,3.687,0.015,5.938
7,49,49,0.001,4.915,0.001,4.151,0.01,4.004,0.008,4.722
7,49,56,0.02,3.537,0.013,2.171,0.022,3.756,0.01,4.389
7,49,63,0.009,5.936,0.004,3.754,0.009,5.443,0.014,5.383
7,49,70,0.017,5.719,0.01,2.042,0.005,3.215,0.008,5.137
7,49,77,0.017,5.906,0.008,6.149,0.014,1.932,0.007,5.509
7,49,84,0.011,2.314,0.006,1.45,0.016,2.595,0.008,3.828
7,49,91,0.013,7.07,0.004,5.499,0.017,3.37,0.006,1.5
7,49,98,0.007,3.877,0.009,3.455,0.01,5.525,0.002,0.537
7,49,105,0.015,3.389,0.002,5.449,0.008,6.502,0.01,6.314
7,49,112,0.004,1.026,0.01,3.578,0.01,5.916,0.001,2.749
7,49,119,0.013,7.696,0.006,3.07,0.018,2.206,0.014,0.12
7,49,126,0.006,9.436,0.014,1.907,0.009,4.019,0.01,6.005
7,49,133,0.019,3.053,0.002,2.033,0.006,2.935,0.013,6.336
7,49,140,0.001,2.428,0.01,5.366,0.011,2.004,0.008,2.011
7,49,147,0.022,4.696,0.009,6.029,0.012,5.347,0.007,3.874
7,49,154,0.013,5.627,0.015,2.736,0.019,8.044,0.008,4.869
7,49,161,0.016,2.949,0.011,3.025,0.014,5.699,0.008,3.585
7,49,168,0.012,4.692,0.007,5.951,0.01,6.179,0.01,7.41
7,49,175,0.012,5.342,0.005,3.081,0.014,3.735,0.005,5.314
7,56,0,0.01,4.98,0.002,5.932,0.005,5.363,0.001,2.155
7,56,7,0.006,2.987,0.004,7.446,0.004,7.002,0.004,2.958
7,56,14,0.007,2.853,0.008,5.151,0.006,1.956,0.008,5.018
7,56,21,0.006,3.346,0.011,2.224,0.001,3.414,0.01,2.39
7,56,28,0.007,6.12,0.009,8.264,0.006,6.144,0.004,2.852
7,56,35,0.011,6.045,0.004,2.689,0.007,4.238,0.01,5.047
7,56,42,0.002,6.194,0.005,5.458,0.01,2.844,0.01,3.968
7,56,49,0.009,4.585,0.001,2.993,0.006,2.826,0.007,7.08
7,56,56,0.007,6.236,0.01,6.842,0.015,4.498,0.006,3.191
7,56,63,0.006,4.072,0.001,6.088,0.006,2.747,0.004,6.575
7,56,70,0.002,2.716,0.006,7.309,0.002,5.282,0.002,2.212
7,56,77,0.002,1.739,0.006,6.133,0.008,3.174,0.009,4.68
7,56,84,0.006,6.341,0.013,2.608,0.003,7.417,0.001,5.251
7,56,91,0.007,2.709,0.006,6.405,0.008,6.559,0.009,5.959
7,56,98,0.012,4.585,0.003,6.695,0.007,6.8,0.002,3.573
7,56,105,0.01,2.798,0.006,2.775,0.01,6.344,0.007,1.27
7,56,112,0.007,5.363,0.006,4.134,0.007,3.884,0.003,6.666
7,56,119,0.012,6.058,0.002,6.443,0.015,5.093,0.004,3.325
7,56,126,0.009,6.571,0.007,5.792,0.005,2.638,0.011,3.728
7,56,133,0.003,7.451,0.001,6.633,0.003,5.595,0.001,1.294
7,56,140,0.01,7.433,0.003,4.104,0.009,6.276,0.01,2.574
7,56,147,0.008,6.256,0.011,6.664,0.001,5.93,0.006,2.812
7,56,154,0.003,3.231,0.008,4.413,0.008,6.356,0.009,5.998
7,56,161,0.002,5.079,0.006,6.953,0.007,3.405,0.008,2.026
7,56,168,0.002,6.284,0.01,4.873,0.01,4.273,0.001,3.823
7,56,175,0.007,7.662,0.009,1.129,0.007,4.211,0.007,3.558
7,63,0,0.004,4.664,0.001,1.903,0.004,1.62,0.001,1.306
7,63,7,0.002,8.016,0.003,1.423,0.001,4.438,0.005,5.744
7,63,14,0.008,3.742,0.006,5.342,0.005,6.242,0.004,2.359
7,63,21,0.002,6.776,0.008,7.886,0.006,2.566,0.008,1.621
7,63,28,0.002,7.448,0.002,6.512,0.001,3.621,0.001,6.503
7,63,35,0.004,2.073,0.002,4.063,0.002,3.213,0.006,2.531
7,63,42,0.002,7.679,0.003,6.303,0.006,2.222,0.006,1.951
7,63,49,0.003,5.612,0.001,2.112,0.004,3.596,0.001,6.79
7,63,56,0.003,6.255,0.002,4.589,0.003,9.311,0.004,4.433
7,63,63,0.01,6.332,0.001,3.791,0.006,7.092,0.003,5.034
7,63,70,0.005,5.714,0.008,7.279,0.005,6.119,0.002,6.763
7,63,77,0.005,2.661,0.006,5.457,0.006,4.956,0.001,5.749
7,63,84,0.003,0.834,0.006,6.733,0.003,6.725,0.008,3.257
7,63,91,0.001,7.275,0.005,4.099,0.002,3.538,0.002,6.753
7,63,98,0.005,4.834,0.002,5.254,0.003,1.407,0.002,3.333
7,63,105,0.011,4.957,0.001,2.325,0.007,1.599,0.006,1.902
7,63,112,0.006,1.833,0.004,4.583,0.003,1.03,0.003,4.507
7,63,119,0.002,7.302,0.004,2.224,0.003,6.751,0.006,1.117
7,63,126,0.003,2.147,0.007,3.568,0.006,5.49,0.001,6.597
7,63,133,0.002,3.368,0.006,1.539,0.004,2.795,0.004,2.33
7,63,140,0.0,10.269,0.003,2.766,0.006,3.928,0.003,6.226
7,63,147,0.004,6.337,0.001,5.556,0.002,2.464,0.006,4.477
7,63,154,0.007,3.768,0.001,3.146,0.002,6.934,0.001,5.09
7,63,161,0.004,5.63,0.005,0.533,0.005,1.509,0.004,2.277
7,63,168,0.005,4.369,0.001,6.391,0.005,7.422,0.003,4.443
7,63,175,0.002,3.592,0.006,6.256,0.002,1.415,0.002,3.422
7,70,0,0.002,6.643,0.001,3.166,0.001,7.484,0.002,5.232
7,70,7,0.002,4.406,0.003,2.906,0.001,6.728,0.002,1.936
7,70,14,0.006,6.586,0.005,2.478,0.002,4.622,0.002,2.086
7,70,21,0.002,9.108,0.002,8.091,0.002,7.843,0.002,5.907
7,70,28,0.002,3.436,0.001,9.265,0.001,4.176,0.003,5.622
7,70,35,0.001,7.277,0.001,4.047,0.001,1.109,0.002,2.728
7,70,42,0.003,5.827,0.004,3.838,0.001,5.387,0.002,2.62
7,70,49,0.004,9.002,0.002,3.042,0.004,1.26,0.001,0.507
7,70,56,0.002,7.496,0.004,4.143,0.001,2.803,0.003,2.373
7,70,63,0.002,2.93,0.002,2.897,0.001,6.734,0.005,3.659
7,70,70,0.001,5.303,0.003,2.009,0.002,6.901,0.003,3.007
7,70,77,0.003,7.297,0.002,2.575,0.004,2.943,0.001,4.274
7,70,84,0.002,4.286,0.001,4.305,0.003,6.264,0.001,3.95
7,70,91,0.003,6.968,0.003,6.824,0.001,5.054,0.003,3.607
7,70,98,0.002,0.994,0.002,6.842,0.002,2.949,0.002,4.393
7,70,105,0.005,4.61,0.001,3.256,0.002,0.8,0.001,6.191
7,70,112,0.002,10.272,0.004,3.219,0.003,0.959,0.002,3.65
7,70,119,0.002,7.318,0.005,3.22,0.002,3.869,0.003,2.692
7,70,126,0.002,7.284,0.001,6.579,0.002,5.567,0.002,9.4
7,70,133,0.001,6.604,0.001,5.447,0.002,3.257,0.001,7.48
7,70,140,0.002,7.223,0.005,7.048,0.003,6.247,0.004,6.673
7,70,147,0.002,7.21,0.001,8.901,0.002,1.626,0.001,2.811
7,70,154,0.002,7.142,0.002,7.517,0.001,5.42,0.002,2.867
7,70,161,0.003,0.829,0.002,6.628,0.001,1.583,0.001,4.76
7,70,168,0.004,3.896,0.002,7.089,0.002,5.347,0.004,2.593
7,70,175,0.002,7.802,0.003,6.137,0.003,6.129,0.002,2.694
7,77,0,0.004,5.814,0.001,4.146,0.002,3.597,0.001,3.765
7,77,7,0.003,3.803,0.003,10.135,0.001,1.72,0.002,5.974
7,77,14,0.001,3.017,0.002,1.689,0.001,4.92,0.001,13.271
7,77,21,0.002,3.601,0.003,13.305,0.001,4.736,0.002,3.883
7,77,28,0.003,6.852,0.002,8.208,0.001,4.74,0.001,3.112
7,77,35,0.004,6.004,0.002,6.783,0.001,8.759,0.001,0.953
7,77,42,0.001,14.913,0.001,2.154,0.001,4.132,0.003,4.294
7,77,49,0.002,13.679,0.001,6.116,0.003,4.227,0.002,6.058
7,77,56,0.001,3.001,0.004,3.31,0.001,3.932,0.001,1.37
7,77,63,0.003,7.498,0.002,4.065,0.003,6.857,0.003,5.863
7,77,70,0.002,3.308,0.002,13.112,0.001,3.265,0.002,3.233
7,77,77,0.001,8.242,0.003,6.286,0.001,4.415,0.001,6.758
7,77,84,0.002,2.91,0.001,8.509,0.002,6.147,0.001,5.206
7,77,91,0.001,4.374,0.002,13.646,0.001,8.637,0.001,4.38
7,77,98,0.002,5.539,0.001,2.825,0.002,3.847,0.001,3.296
7,77,105,0.002,13.632,0.002,1.518,0.002,9.482,0.001,3.72
7,77,112,0.002,6.796,0.001,7.029,0.001,5.023,0.001,2.685
7,77,119,0.001,3.474,0.001,5.477,0.001,8.704,0.001,5.196
7,77,126,0.001,6.605,0.002,4.617,0.002,2.209,0.002,1.997
7,77,133,0.002,13.362,0.001,9.576,0.001,5.206,0.001,5.844
7,77,140,0.002,6.965,0.002,5.877,0.001,5.995,0.001,9.517
7,77,147,0.004,3.757,0.001,6.649,0.002,4.579,0.002,6.294
7,77,154,0.001,5.601,0.002,8.056,0.001,1.912,0.001,1.386
7,77,161,0.003,6.916,0.001,3.718,0.001,13.384,0.002,4.077
7,77,168,0.003,4.606,0.002,6.457,0.003,4.644,0.002,4.353
7,77,175,0.003,7.829,0.002,0.708,0.001,4.136,0.001,1.614
7,84,0,0.003,10.178,0.003,6.367,0.002,2.971,0.004,3.054
7,84,7,0.011,6.381,0.009,7.124,0.002,7.15,0.005,6.612
7,84,14,0.011,8.71,0.004,9.291,0.007,5.941,0.001,4.423
7,84,21,6.123,7.276,0.007,8.769,0.003,7.042,0.002,4.684
7,84,28,0.008,3.976,0.003,10.757,0.003,2.407,0.001,6.134
7,84,35,0.008,5.572,0.007,8.103,0.001,9.356,0.001,2.244
7,84,42,0.001,7.463,0.003,8.2,0.004,4.695,0.004,9.967
7,84,49,0.003,6.67,0.001,7.294,0.003,7.484,0.001,6.611
7,84,56,0.005,5.478,0.009,9.438,0.002,6.928,0.002,6.026
7,84,63,0.003,6.208,0.007,7.043,0.005,7.491,0.009,8.328
7,84,70,0.002,8.888,0.002,6.199,0.001,10.365,0.002,4.793
7,84,77,0.002,6.087,0.006,10.905,0.002,6.363,0.005,7.91
7,84,84,0.021,6.413,0.004,4.496,0.01,7.708,0.002,6.271
7,84,91,0.003,8.905,0.004,3.759,0.002,7.836,0.001,8.337
7,84,98,0.002,9.365,0.005,6.519,0.002,5.467,0.001,8.049
7,84,105,0.009,4.242,0.009,7.537,0.009,6.04,0.002,4.941
7,84,112,0.009,6.369,0.005,7.267,0.01,9.735,0.001,2.894
7,84,119,0.003,7.099,0.002,4.756,0.005,3.514,0.001,6.681
7,84,126,0.003,1.561,0.01,8.824,0.0,0.88,0.006,6.046
7,84,133,0.008,7.585,0.006,9.233,0.001,6.769,0.001,6.177
7,84,140,0.004,9.21,0.006,4.096,0.006,6.498,0.001,6.822
7,84,147,0.003,9.137,0.004,4.488,0.012,6.518,0.004,15.179
7,84,154,0.008,7.793,0.01,5.063,0.002,6.186,0.001,9.02
7,84,161,0.002,6.921,0.009,6.989,0.001,7.196,0.004,3.785
7,84,168,0.003,10.997,0.002,8.979,0.002,6.453,0.003,6.113
7,84,175,0.012,4.341,0.003,4.423,0.009,6.043,0.006,6.555
14,0,0,0.0,0.404,0.0,17.802,0.0,12.095,0.27,5.746
14,0,7,0.0,11.545,0.364,4.318,0.297,7.974,0.0,2.964
14,0,14,0.0,16.843,0.0,13.058,0.0,4.962,0.0,9.0
14,0,21,0.0,6.272,0.0,10.047,0.0,11.176,0.0,6.874
14,0,28,0.0,5.745,0.242,0.435,0.0,6.05,0.0,9.401
14,0,35,0.0,11.157,0.0,0.641,0.0,9.518,0.0,9.879
14,0,42,0.0,5.109,0.0,3.395,0.244,13.571,0.266,13.04
14,0,49,0.336,3.854,0.0,11.747,0.0,6.817,0.273,7.197
14,0,56,0.0,1.133,0.0,6.608,0.0,10.405,0.26,11.806
14,0,63,0.0,10.702,0.331,5.029,0.0,11.226,0.0,8.128
14,0,70,0.0,21.38,0.0,19.534,0.0,8.651,0.0,21.235
14,0,77,0.333,14.193,0.0,15.053,0.252,11.666,0.273,7.407
14,0,84,0.311,5.781,0.0,16.198,0.0,9.028,0.265,9.872
14,0,91,0.0,4.091,0.302,15.793,0.0,0.168,0.0,0.302
14,0,98,0.0,3.842,0.32,1.381,0.0,11.052,0.274,8.055
14,0,105,0.0,4.688,0.0,0.442,0.264,6.151,0.0,8.66
14,0,112,0.0,16.95,0.339,17.907,0.0,5.321,0.0,0.374
14,0,119,0.0,1.038,0.0,19.179,0.0,0.426,0.266,10.07
14,0,126,0.0,0.443,0.0,4.234,0.0,10.059,0.268,12.203
14,0,133,0.357,12.44,0.0,11.103,0.0,11.427,0.0,1.047
14,0,140,0.0,0.007,0.0,1.327,0.0,0.127,0.275,11.351
14,0,147,0.0,8.123,0.342,1.927,0.309,10.668,0.0,9.482
14,0,154,0.0,11.474,0.323,10.41,0.0,12.881,0.339,4.903
14,0,161,0.0,9.622,0.0,2.44,0.271,17.065,0.0,4.584
14,0,168,0.0,15.193,0.276,4.545,0.0,0.637,0.212,0.29
14,0,175,0.0,11.064,0.0,0.264,0.0,16.493,0.308,8.949
14,7,0,0.005,11.631,0.0,6.815,0.024,7.198,0.003,7.63
14,7,7,0.01,7.0,0.365,3.008,0.021,7.16,0.002,6.424
14,7,14,0.011,6.452,0.021,18.624,0.003,9.561,0.002,3.831
14,7,21,0.005,7.214,0.009,7.341,0.003,9.992,0.009,10.243
14,7,28,0.007,19.424,0.002,7.014,0.006,4.15,0.003,5.929
14,7,35,0.385,9.457,0.003,10.502,0.006,3.295,0.001,7.008
14,7,42,0.054,10.273,0.034,5.552,0.003,7.892,0.002,9.45
14,7,49,0.222,3.843,0.016,9.375,0.002,8.347,0.006,13.111
14,7,56,0.006,8.306,0.025,5.657,0.339,6.451,0.005,4.144
14,7,63,0.012,8.999,0.003,7.054,0.003,5.319,0.003,8.354
14,7,70,0.003,12.926,0.015,1.712,0.002,6.823,0.003,3.349
14,7,77,0.004,4.67,0.001,7.171,0.002,2.64,0.006,8.338
14,7,84,0.056,2.99,0.049,8.312,0.002,4.923,0.094,5.361
14,7,91,0.041,1.458,0.004,12.791,0.002,3.403,0.014,9.625
14,7,98,0.005,9.571,0.002,12.037,0.002,7.002,0.009,7.002
14,7,105,0.002,7.798,0.018,5.043,0.005,7.959,0.01,4.423
14,7,112,1.693,7.088,0.094,7.004,0.112,8.865,0.003,7.035
14,7,119,0.027,11.909,0.014,4.008,0.001,9.545,0.002,8.56
14,7,126,0.064,7.0,0.007,1.983,0.003,10.376,0.004,10.128
14,7,133,0.005,11.745,0.001,5.707,0.004,7.622,0.003,2.87
14,7,140,0.003,9.655,0.02,6.85,0.524,8.018,0.003,2.869
14,7,147,0.006,4.142,0.031,4.867,0.004,2.03,0.002,8.354
14,7,154,0.005,7.343,0.048,11.649,0.004,7.006,0.002,8.298
14,7,161,0.073,9.355,0.005,2.274,0.003,7.026,0.004,3.262
14,7,168,0.011,14.728,0.007,7.009,0.003,8.302,0.002,6.682
14,7,175,0.002,6.932,0.624,7.26,0.004,8.831,0.002,4.497
14,14,0,0.001,7.762,0.002,4.414,0.001,9.898,0.001,3.658
14,14,7,0.001,6.724,0.002,2.212,0.001,2.662,0.001,6.961
14,14,14,0.002,5.83,0.015,7.807,0.001,3.705,0.001,6.034
14,14,21,0.025,2.614,5.986,9.288,0.003,7.592,0.002,7.818
