Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
63,49,126,0.007,2.045,0.007,0.133,0.007,1.035,0.008,0.642
63,49,133,0.002,0.777,0.008,1.163,0.008,1.322,0.007,1.008
63,49,140,0.007,1.892,0.006,3.127,0.006,0.573,0.005,1.136
63,49,147,0.003,1.095,0.007,1.442,0.004,0.91,0.008,2.263
63,49,154,0.006,2.069,0.005,2.528,0.003,1.662,0.005,1.423
63,49,161,0.001,0.58,0.004,1.907,0.005,1.483,0.008,0.485
63,49,168,0.009,1.113,0.008,2.34,0.007,0.7,0.005,2.43
63,49,175,0.005,0.933,0.005,2.538,0.003,0.831,0.008,1.85
63,56,0,0.007,2.106,0.004,1.755,0.005,1.226,0.006,0.841
63,56,7,0.007,0.458,0.005,0.604,0.006,1.465,0.004,2.91
63,56,14,0.005,2.179,0.007,2.195,0.006,1.925,0.006,2.054
63,56,21,0.007,2.095,0.005,1.214,0.006,1.132,0.004,0.956
63,56,28,0.003,1.775,0.004,0.19,0.006,1.568,0.006,0.581
63,56,35,0.006,0.923,0.005,1.132,0.007,1.863,0.005,1.121
63,56,42,0.006,1.952,0.005,1.744,0.002,1.567,0.004,0.869
63,56,49,0.003,1.61,0.007,2.199,0.006,0.502,0.007,0.158
63,56,56,0.005,1.571,0.003,2.061,0.005,2.385,0.004,1.237
63,56,63,0.004,2.245,0.006,0.664,0.005,1.167,0.006,1.876
63,56,70,0.006,1.472,0.004,1.162,0.006,1.535,0.007,0.89
63,56,77,0.005,0.932,0.006,0.847,0.005,0.921,0.004,0.794
63,56,84,0.004,1.116,0.003,2.016,0.005,1.49,0.006,0.56
63,56,91,0.007,1.759,0.006,1.895,0.004,1.408,0.003,1.151
63,56,98,0.004,1.267,0.005,1.387,0.007,0.857,0.005,1.757
63,56,105,0.002,2.77,0.005,2.586,0.003,1.106,0.006,0.353
63,56,112,0.006,1.235,0.003,0.996,0.006,0.855,0.003,0.501
63,56,119,0.005,1.871,0.006,1.483,0.005,0.732,0.007,0.929
63,56,126,0.004,0.283,0.003,1.043,0.006,1.101,0.003,1.897
63,56,133,0.005,0.91,0.007,1.793,0.006,1.065,0.007,0.91
63,56,140,0.002,1.61,0.006,1.493,0.005,2.385,0.004,1.861
63,56,147,0.006,1.228,0.006,2.551,0.005,2.161,0.005,0.567
63,56,154,0.004,1.871,0.004,1.032,0.003,2.058,0.006,1.13
63,56,161,0.007,1.023,0.006,1.039,0.007,0.499,0.005,0.244
63,56,168,0.006,1.806,0.004,1.141,0.003,2.002,0.007,1.822
63,56,175,0.004,0.286,0.003,1.453,0.005,1.371,0.005,1.971
63,63,0,0.003,0.765,0.006,2.014,0.005,1.084,0.006,0.741
63,63,7,0.006,1.841,0.003,1.809,0.005,0.847,0.004,0.5
63,63,14,0.004,1.773,0.003,0.803,0.005,0.792,0.005,1.167
63,63,21,0.004,1.259,0.003,0.696,0.005,1.253,0.003,2.623
63,63,28,0.005,0.816,0.004,2.193,0.004,2.835,0.004,1.703
63,63,35,0.005,0.841,0.005,1.546,0.005,0.7,0.004,0.7
63,63,42,0.004,1.906,0.004,0.987,0.004,1.962,0.004,0.593
63,63,49,0.006,3.333,0.005,1.731,0.005,1.117,0.004,1.418
63,63,56,0.004,1.005,0.004,0.604,0.005,0.984,0.005,1.794
63,63,63,0.005,1.071,0.004,1.636,0.005,1.585,0.004,0.804
63,63,70,0.006,2.92,0.005,0.932,0.004,1.174,0.004,0.964
63,63,77,0.005,2.212,0.006,0.791,0.005,0.642,0.004,1.849
63,63,84,0.005,0.899,0.004,1.701,0.004,1.123,0.003,0.678
63,63,91,0.005,2.307,0.004,0.985,0.005,0.66,0.004,1.12
63,63,98,0.004,2.042,0.004,1.464,0.005,0.978,0.005,1.178
63,63,105,0.005,1.306,0.005,1.107,0.004,1.633,0.004,0.823
63,63,112,0.004,0.889,0.002,1.29,0.005,2.0,0.006,1.216
63,63,119,0.005,0.904,0.005,2.289,0.005,1.085,0.004,1.102
63,63,126,0.004,2.242,0.003,1.894,0.005,1.371,0.004,1.901
63,63,133,0.003,1.116,0.004,1.545,0.004,0.96,0.005,1.056
63,63,140,0.006,2.762,0.005,1.114,0.005,2.9,0.005,1.256
63,63,147,0.005,0.971,0.004,1.409,0.004,0.265,0.004,1.288
63,63,154,0.005,1.435,0.005,0.804,0.005,1.267,0.005,1.749
63,63,161,0.005,2.624,0.005,0.301,0.004,0.4,0.005,1.597
63,63,168,0.004,0.756,0.005,0.335,0.004,0.574,0.004,1.767
63,63,175,0.005,2.125,0.004,0.474,0.004,1.115,0.005,1.372
63,70,0,0.003,3.076,0.004,2.743,0.004,2.447,0.003,0.775
63,70,7,0.005,0.607,0.004,2.512,0.005,1.575,0.004,1.11
63,70,14,0.005,0.566,0.004,3.353,0.004,1.665,0.005,0.981
63,70,21,0.004,0.928,0.004,2.696,0.004,1.356,0.004,1.923
63,70,28,0.005,2.084,0.004,0.862,0.003,1.541,0.004,1.574
63,70,35,0.003,1.222,0.003,1.074,0.003,0.651,0.004,0.693
63,70,42,0.003,0.677,0.003,1.335,0.004,1.217,0.003,2.563
63,70,49,0.003,0.848,0.005,0.834,0.005,0.493,0.004,1.255
63,70,56,0.004,0.979,0.002,1.723,0.004,0.394,0.004,0.956
63,70,63,0.005,1.5,0.005,0.94,0.003,0.958,0.004,0.887
63,70,70,0.004,2.286,0.005,1.45,0.004,1.589,0.004,0.792
63,70,77,0.003,0.998,0.004,0.751,0.003,1.037,0.003,2.115
63,70,84,0.003,2.009,0.004,1.486,0.003,1.381,0.004,1.257
63,70,91,0.004,2.995,0.004,1.078,0.004,1.485,0.004,1.091
63,70,98,0.005,1.184,0.003,2.783,0.004,2.709,0.003,1.807
63,70,105,0.004,1.511,0.005,3.673,0.004,0.914,0.004,0.839
63,70,112,0.004,1.808,0.004,1.122,0.004,0.374,0.004,1.696
63,70,119,0.004,1.575,0.004,0.94,0.004,1.468,0.004,1.505
63,70,126,0.003,2.668,0.005,1.074,0.004,1.462,0.004,0.639
63,70,133,0.003,0.719,0.003,1.656,0.004,0.42,0.004,0.815
63,70,140,0.003,1.03,0.003,2.0,0.004,3.221,0.005,1.364
63,70,147,0.004,1.052,0.005,1.05,0.004,1.762,0.003,1.192
63,70,154,0.005,0.263,0.004,1.145,0.004,2.251,0.004,1.709
63,70,161,0.005,1.363,0.004,1.352,0.005,4.044,0.005,0.692
63,70,168,0.002,0.803,0.004,1.102,0.004,1.511,0.003,1.155
63,70,175,0.004,2.388,0.004,2.311,0.004,1.354,0.004,0.876
63,77,0,0.004,0.584,0.003,1.556,0.004,2.164,0.003,1.251
63,77,7,0.004,1.056,0.003,1.839,0.003,2.569,0.003,2.167
63,77,14,0.004,1.616,0.004,2.562,0.003,1.829,0.003,3.845
63,77,21,0.004,5.869,0.004,2.703,0.003,4.412,0.004,0.411
63,77,28,0.004,1.501,0.004,3.045,0.004,2.184,0.004,0.368
63,77,35,0.005,3.513,0.003,1.439,0.003,2.152,0.003,1.68
63,77,42,0.003,1.208,0.004,3.029,0.003,0.651,0.004,0.634
63,77,49,0.004,2.168,0.003,1.401,0.004,0.976,0.004,2.436
63,77,56,0.003,2.76,0.004,0.615,0.002,0.811,0.003,1.234
63,77,63,0.004,3.693,0.004,4.081,0.003,3.519,0.003,0.799
63,77,70,0.003,1.683,0.003,1.611,0.004,3.671,0.004,0.828
63,77,77,0.004,1.216,0.004,0.725,0.003,0.943,0.004,1.54
63,77,84,0.004,2.376,0.003,2.833,0.004,0.852,0.004,1.071
63,77,91,0.004,1.685,0.004,3.023,0.004,2.752,0.004,3.098
63,77,98,0.004,4.069,0.004,3.225,0.003,1.662,0.003,0.626
63,77,105,0.004,1.557,0.004,2.041,0.003,0.55,0.002,3.177
63,77,112,0.003,0.512,0.003,4.663,0.004,1.931,0.004,1.084
63,77,119,0.003,2.791,0.004,2.142,0.002,1.787,0.004,0.618
63,77,126,0.004,1.874,0.003,0.842,0.004,2.293,0.003,3.786
63,77,133,0.003,2.474,0.004,1.966,0.004,2.006,0.003,1.375
63,77,140,0.003,0.979,0.004,2.429,0.003,0.439,0.003,3.363
63,77,147,0.004,1.028,0.003,1.23,0.004,2.32,0.004,1.788
63,77,154,0.003,2.37,0.004,4.106,0.004,4.749,0.003,2.184
63,77,161,0.004,2.055,0.004,2.806,0.003,2.901,0.003,1.628
63,77,168,0.004,1.683,0.005,3.045,0.004,1.773,0.004,3.53
63,77,175,0.004,1.19,0.004,3.5,0.004,0.5,0.004,0.557
63,84,0,0.007,3.25,0.004,2.34,0.002,2.223,0.003,6.156
63,84,7,0.005,6.11,0.003,2.61,0.004,1.804,0.003,4.88
63,84,14,0.004,1.853,0.003,2.634,0.004,2.014,0.003,1.003
63,84,21,0.005,1.513,0.005,3.653,0.004,3.575,0.003,4.672
63,84,28,0.005,1.42,0.004,5.522,0.003,0.297,0.003,3.709
63,84,35,0.004,11.181,0.003,14.846,0.003,13.796,0.003,8.572
63,84,42,0.003,4.706,0.003,0.776,0.003,1.106,0.003,2.423
63,84,49,0.004,6.024,0.004,5.889,0.003,3.021,0.003,2.926
63,84,56,0.002,1.764,0.004,12.55,0.003,2.72,0.003,6.563
63,84,63,0.007,3.752,0.003,3.175,0.004,0.532,0.004,3.697
63,84,70,0.003,3.377,0.003,3.025,0.004,2.036,0.003,2.804
63,84,77,0.003,4.44,0.003,4.826,0.004,5.241,0.003,3.633
63,84,84,0.003,5.095,0.003,6.354,0.002,4.385,0.004,2.243
63,84,91,0.004,0.801,0.004,3.316,0.003,5.708,0.004,3.112
63,84,98,0.004,3.387,0.004,0.924,0.003,1.207,0.003,2.425
63,84,105,0.005,3.04,0.003,3.617,0.004,3.76,0.004,0.637
63,84,112,0.005,3.692,0.003,1.289,0.003,12.639,0.003,12.845
63,84,119,0.005,1.97,0.004,3.592,0.003,9.985,0.003,4.559
63,84,126,0.004,2.339,0.004,1.912,0.004,1.848,0.003,1.526
63,84,133,0.004,3.461,0.003,5.339,0.005,3.571,0.003,1.308
63,84,140,0.002,6.592,0.003,8.863,0.004,2.286,0.002,1.787
63,84,147,0.005,2.752,0.005,4.067,0.004,0.628,0.003,11.476
63,84,154,0.004,5.877,0.005,3.171,0.003,14.496,0.003,3.379
63,84,161,0.002,1.202,0.003,1.854,0.003,1.237,0.004,3.699
63,84,168,0.009,10.901,0.003,2.203,0.003,2.128,0.004,4.903
63,84,175,0.004,1.601,5.366,3.788,0.003,3.738,0.003,5.722
70,0,0,0.317,6.994,0.0,6.714,0.0,1.579,0.255,6.383
70,0,7,0.0,10.982,0.0,0.704,0.0,0.446,0.249,0.327
70,0,14,0.0,7.031,0.279,7.351,0.0,5.408,0.264,0.487
70,0,21,0.0,0.418,0.0,4.591,0.0,6.797,0.0,0.072
70,0,28,0.0,11.735,0.0,7.052,0.0,5.949,0.269,0.254
70,0,35,0.0,13.615,0.276,7.323,0.0,6.894,0.252,2.34
70,0,42,0.274,7.782,0.0,6.004,0.0,9.631,0.244,4.446
70,0,49,0.383,6.632,0.291,15.051,0.0,0.399,0.243,4.597
70,0,56,0.0,10.684,0.0,8.198,0.314,10.165,0.28,4.991
70,0,63,0.0,9.099,0.298,6.293,0.0,0.068,0.0,8.333
70,0,70,0.0,8.009,0.0,1.539,0.0,4.341,0.0,4.893
70,0,77,0.346,0.393,0.373,7.853,0.0,3.144,0.0,8.131
70,0,84,0.0,9.6,0.0,0.291,0.269,0.151,0.255,3.208
70,0,91,0.0,1.838,0.0,4.943,0.0,5.031,0.455,0.358
70,0,98,0.355,10.417,0.0,12.412,0.0,7.019,0.0,8.419
70,0,105,0.318,7.327,0.0,10.962,0.28,4.903,0.0,0.189
70,0,112,0.0,0.047,0.0,6.833,0.263,4.726,0.0,3.099
70,0,119,0.0,0.036,0.0,4.349,0.0,4.54,0.0,9.341
70,0,126,0.0,10.586,0.341,3.716,0.0,10.225,0.0,7.316
70,0,133,0.0,8.378,0.0,1.057,0.0,12.914,0.277,13.222
70,0,140,0.0,0.169,0.0,0.211,0.0,6.585,0.247,7.096
70,0,147,0.0,13.418,0.0,5.454,0.278,0.174,0.0,4.407
70,0,154,0.0,8.435,0.074,10.003,0.0,0.061,0.0,4.336
70,0,161,0.0,0.406,0.0,12.251,0.0,5.893,0.0,10.044
70,0,168,0.0,9.069,0.31,5.855,0.264,10.253,0.0,7.283
70,0,175,0.0,12.01,0.321,0.063,0.0,8.361,0.311,3.79
70,7,0,0.003,5.747,0.01,4.093,0.0,7.043,0.0,4.4
70,7,7,0.032,7.0,0.023,5.393,0.028,2.885,0.005,3.045
70,7,14,0.042,6.243,0.059,4.552,0.003,5.118,0.004,10.664
70,7,21,0.006,4.057,0.002,7.893,0.003,3.987,0.004,4.143
70,7,28,0.009,3.52,0.005,7.295,0.005,4.649,0.012,4.651
70,7,35,0.083,3.412,0.02,2.105,0.005,2.162,0.015,9.358
70,7,42,0.002,7.0,0.007,5.029,0.01,8.825,0.006,3.909
70,7,49,0.007,7.997,0.062,4.91,0.002,5.269,0.008,3.991
70,7,56,0.009,6.567,0.001,3.507,0.002,4.946,0.005,3.711
70,7,63,0.01,1.922,0.002,3.294,0.005,4.74,0.005,1.98
70,7,70,0.013,2.129,0.008,2.006,0.004,4.822,0.006,2.552
70,7,77,0.01,1.784,0.005,7.558,0.006,7.982,0.005,7.001
70,7,84,0.047,4.208,0.004,7.205,0.006,2.393,0.006,1.627
70,7,91,0.012,1.432,0.069,11.682,0.002,6.754,0.009,2.584
70,7,98,0.042,7.002,0.012,5.017,0.017,7.278,0.001,6.863
70,7,105,0.005,4.54,0.011,1.142,0.004,2.959,0.005,4.106
70,7,112,0.004,3.567,0.003,3.553,0.005,5.809,0.005,7.0
70,7,119,0.012,5.063,0.006,6.13,0.011,2.786,0.009,2.535
70,7,126,0.04,2.58,0.095,6.154,0.009,7.016,0.004,2.36
70,7,133,0.03,9.365,0.012,6.377,0.002,2.695,0.002,1.955
70,7,140,0.066,1.456,0.018,3.456,0.005,6.042,0.012,7.107
70,7,147,0.778,8.446,0.02,9.042,0.003,8.104,0.004,7.045
70,7,154,0.076,2.483,0.008,2.324,0.004,7.004,0.009,10.514
70,7,161,0.018,4.777,0.036,8.374,0.013,4.302,0.005,7.001
70,7,168,0.082,4.343,0.364,6.141,0.064,3.399,0.12,8.378
70,7,175,0.781,6.874,0.053,7.169,0.357,9.412,0.082,4.655
70,14,0,0.03,4.857,0.0,2.065,0.014,5.662,0.002,10.359
70,14,7,0.015,3.338,0.007,4.398,0.002,3.456,0.008,6.334
70,14,14,0.012,4.955,0.011,2.322,0.004,3.516,0.001,2.762
70,14,21,0.002,4.766,0.003,5.417,0.005,0.457,0.003,3.325
70,14,28,0.003,1.165,0.002,4.872,0.03,4.479,0.002,5.389
70,14,35,0.032,5.134,0.013,0.812,0.01,4.07,0.003,7.169
70,14,42,0.02,5.426,0.002,5.236,0.004,3.116,0.002,4.752
70,14,49,0.028,4.744,0.002,4.748,0.037,4.421,0.028,4.923
70,14,56,0.022,5.889,0.016,5.791,0.003,5.161,0.011,3.335
70,14,63,0.003,4.675,0.001,5.096,0.026,3.19,0.002,2.214
70,14,70,0.009,3.354,0.002,5.295,0.004,6.157,0.003,2.665
70,14,77,0.02,3.614,0.005,4.018,0.002,7.002,0.002,6.257
70,14,84,0.002,2.479,0.006,4.981,0.003,5.107,0.007,5.46
70,14,91,0.027,7.392,0.003,2.459,0.026,6.892,0.005,4.743
70,14,98,0.005,4.938,0.003,4.84,0.006,5.259,0.009,2.545
70,14,105,0.007,4.835,0.029,2.111,0.003,0.643,0.002,2.652
70,14,112,0.005,1.894,0.003,7.686,0.028,4.802,0.005,4.832
70,14,119,0.01,4.747,0.013,9.48,0.003,3.856,0.002,0.367
70,14,126,0.016,3.426,0.009,5.134,0.017,1.743,0.008,4.629
70,14,133,0.016,5.093,0.002,8.148,0.001,1.2,0.002,3.937
70,14,140,0.013,4.749,0.006,3.226,0.001,4.791,0.003,4.773
70,14,147,0.013,5.551,0.012,8.653,0.004,2.499,0.002,3.897
70,14,154,0.015,4.619,0.008,1.206,0.01,7.216,0.009,1.196
70,14,161,0.004,5.469,0.005,5.3,0.019,1.228,0.027,7.095
70,14,168,0.009,0.828,0.003,4.632,0.002,1.802,0.002,6.984
70,14,175,0.002,3.665,0.006,5.026,0.036,3.232,0.035,3.785
70,21,0,0.003,3.116,0.002,6.488,0.003,1.664,0.007,7.139
70,21,7,0.002,2.51,0.007,4.82,0.001,4.73,0.002,2.411
70,21,14,0.014,2.071,0.005,5.074,0.012,3.999,0.021,5.538
70,21,21,0.026,3.114,0.018,2.622,0.015,4.345,0.009,5.11
70,21,28,0.018,7.26,0.022,1.892,0.001,3.141,0.005,3.709
70,21,35,0.002,2.238,0.029,1.571,0.002,1.596,0.002,6.25
70,21,42,0.014,3.21,0.004,4.087,0.024,4.254,0.022,2.457
70,21,49,0.002,7.287,0.002,3.308,0.001,7.326,0.001,0.655
70,21,56,0.003,7.139,0.001,4.457,0.002,5.021,0.001,0.199
70,21,63,0.01,7.279,0.011,1.722,0.022,1.778,0.019,7.078
70,21,70,0.02,3.718,0.024,4.101,0.002,3.148,0.002,5.125
70,21,77,0.021,2.314,0.032,7.126,0.003,1.519,0.002,4.247
70,21,84,0.002,2.47,0.005,2.115,0.016,3.811,0.017,1.538
70,21,91,0.002,1.494,0.02,3.982,0.001,3.053,0.003,4.099
70,21,98,0.005,5.005,0.003,3.188,0.002,3.702,0.007,1.437
70,21,105,0.023,1.094,0.013,1.651,0.017,4.127,0.031,7.182
70,21,112,0.025,1.596,0.003,5.521,0.002,5.283,0.002,0.989
70,21,119,0.006,7.638,0.017,0.569,0.002,4.151,0.004,1.922
70,21,126,0.003,7.23,0.014,3.748,0.023,3.026,0.015,5.408
70,21,133,0.009,2.664,0.023,7.131,0.002,0.811,0.002,1.433
70,21,140,0.006,1.893,0.013,7.314,0.005,3.353,0.01,7.164
70,21,147,0.005,6.925,0.001,0.968,0.016,5.666,0.023,3.41
70,21,154,0.018,0.378,0.003,5.961,0.011,2.303,0.002,7.179
70,21,161,0.015,3.727,0.004,1.571,0.009,2.278,0.001,6.439
70,21,168,0.346,4.335,1.84,1.268,0.02,0.524,0.019,4.875
70,21,175,0.003,3.347,0.001,4.069,0.012,3.34,0.01,2.578
70,28,0,0.004,1.957,0.001,6.229,0.002,3.896,0.007,6.212
70,28,7,0.02,1.601,0.012,0.435,0.015,6.294,0.011,0.469
70,28,14,0.004,0.495,0.001,3.373,0.001,1.951,0.004,2.62
70,28,21,0.006,0.896,0.014,6.894,0.01,1.926,0.007,5.389
70,28,28,0.02,1.335,0.004,7.524,0.014,3.363,0.02,2.266
70,28,35,0.002,3.475,0.01,3.132,0.006,1.857,0.003,1.221
70,28,42,0.008,3.899,0.015,4.527,0.017,2.077,0.011,0.995
70,28,49,0.02,3.653,0.009,6.006,0.001,2.233,0.016,4.842
70,28,56,0.002,4.392,0.013,1.927,0.016,1.842,0.017,2.026
70,28,63,0.023,0.803,0.011,0.783,0.004,5.929,0.015,1.342
70,28,70,0.009,2.742,0.004,2.956,0.014,2.219,0.002,0.916
70,28,77,0.009,1.99,0.004,1.297,0.002,1.485,0.005,1.685
70,28,84,0.018,2.133,0.008,3.815,0.012,0.806,0.018,2.702
70,28,91,0.005,3.489,0.001,4.078,0.003,2.59,0.002,0.332
70,28,98,0.017,0.817,0.014,9.433,0.004,9.358,0.011,4.981
70,28,105,0.013,8.964,0.007,3.071,0.021,0.708,0.021,2.28
70,28,112,0.004,2.161,0.009,0.809,0.001,0.976,0.008,5.456
70,28,119,0.018,2.054,0.012,0.771,0.015,1.228,0.017,2.911
70,28,126,0.001,2.293,0.015,1.908,0.001,1.127,0.018,1.966
70,28,133,0.008,1.218,0.004,5.686,0.015,1.845,0.005,3.545
70,28,140,0.017,3.11,0.012,4.278,0.009,2.687,0.006,9.044
70,28,147,0.001,1.832,0.007,5.505,0.015,1.729,0.013,4.838
70,28,154,0.023,9.605,0.015,9.321,0.01,3.292,0.017,4.604
70,28,161,0.01,4.689,0.008,1.531,0.001,6.235,0.005,2.662
70,28,168,0.009,3.061,0.023,2.189,0.019,2.775,0.014,4.713
70,28,175,0.016,4.229,0.019,5.122,0.007,0.393,0.005,2.96
70,35,0,0.006,4.083,0.003,0.715,0.009,5.025,0.002,0.693
70,35,7,0.016,4.381,0.005,2.058,0.008,2.369,0.01,0.597
70,35,14,0.017,0.99,0.016,2.909,0.002,2.321,0.015,1.279
70,35,21,0.007,1.623,0.009,2.005,0.002,1.807,0.009,0.939
70,35,28,0.004,1.439,0.015,3.136,0.011,4.402,0.015,2.361
70,35,35,0.013,0.995,0.016,2.252,0.013,0.44,0.003,2.558
70,35,42,0.018,1.311,0.016,3.118,0.006,2.605,0.013,1.183
70,35,49,0.011,1.376,0.012,1.97,0.015,3.252,0.008,1.49
70,35,56,0.014,2.06,0.01,2.386,0.004,2.068,0.012,1.544
70,35,63,0.007,1.279,0.01,2.104,0.011,0.71,0.011,1.511
70,35,70,0.012,1.422,0.004,2.016,0.002,0.812,0.001,3.019
70,35,77,0.005,0.503,0.002,3.173,0.017,1.536,0.012,1.02
70,35,84,0.005,1.599,0.001,1.834,0.011,2.138,0.014,3.616
70,35,91,0.005,2.642,0.011,2.713,0.01,1.564,0.008,0.87
70,35,98,0.002,3.337,0.004,2.057,0.013,1.226,0.009,1.499
70,35,105,0.007,2.349,0.018,1.311,0.004,1.726,0.003,1.499
70,35,112,0.015,11.98,0.008,1.498,0.015,3.541,0.012,1.478
70,35,119,0.004,1.737,0.013,2.908,0.004,0.703,0.01,2.549
70,35,126,0.018,3.085,0.012,5.1,0.011,1.634,0.016,1.456
70,35,133,0.017,4.745,0.014,3.397,0.002,1.637,0.01,0.816
70,35,140,0.017,2.564,0.018,6.376,0.017,3.882,0.006,0.564
70,35,147,0.014,1.958,0.015,0.554,0.012,2.853,0.013,2.159
70,35,154,0.003,2.689,0.011,4.363,0.01,1.658,0.007,1.289
70,35,161,0.012,1.268,0.008,1.48,0.009,1.624,0.013,2.284
70,35,168,0.009,4.214,0.006,2.502,0.003,2.607,0.008,0.383
70,35,175,0.01,3.406,0.011,3.428,0.01,1.165,0.008,0.734
70,42,0,0.002,2.04,0.009,2.411,0.007,1.174,0.011,0.742
70,42,7,0.003,1.39,0.013,2.296,0.004,0.395,0.012,1.838
70,42,14,0.01,1.475,0.011,0.379,0.005,1.42,0.011,0.738
70,42,21,0.005,3.093,0.002,0.535,0.012,0.945,0.007,2.749
70,42,28,0.011,1.602,0.011,0.526,0.008,0.656,0.013,1.9
70,42,35,0.008,2.161,0.009,2.288,0.006,1.843,0.005,0.794
70,42,42,0.01,3.772,0.007,1.806,0.012,2.009,0.013,0.547
70,42,49,0.009,5.918,0.003,3.403,0.013,0.571,0.008,1.904
70,42,56,0.01,1.818,0.01,2.511,0.008,1.12,0.01,1.256
70,42,63,0.013,0.692,0.013,1.344,0.013,1.863,0.008,1.4
70,42,70,0.008,0.73,0.01,3.038,0.005,2.637,0.009,2.168
70,42,77,0.014,3.131,0.014,1.723,0.014,1.339,0.011,0.881
70,42,84,0.011,1.62,0.01,2.696,0.007,2.351,0.009,1.342
70,42,91,0.014,0.672,0.003,1.151,0.008,1.925,0.008,2.006
70,42,98,0.008,1.218,0.012,2.078,0.009,0.373,0.013,2.316
70,42,105,0.014,0.734,0.013,1.772,0.011,1.044,0.013,2.98
70,42,112,0.006,0.36,0.001,3.042,0.013,2.542,0.012,0.848
70,42,119,0.011,0.966,0.011,3.891,0.012,1.531,0.01,0.915
70,42,126,0.008,1.02,0.013,1.403,0.012,0.786,0.01,0.789
70,42,133,0.005,0.931,0.011,0.795,0.006,2.025,0.01,0.75
70,42,140,0.009,5.808,0.001,3.098,0.014,5.059,0.013,1.368
70,42,147,0.012,1.3,0.015,1.359,0.007,0.692,0.013,1.269
70,42,154,0.012,2.978,0.009,1.356,0.008,2.616,0.004,2.405
70,42,161,0.01,1.135,0.002,1.685,0.01,4.895,0.011,2.942
70,42,168,0.006,2.978,0.011,1.174,0.011,1.137,0.004,1.255
70,42,175,0.004,1.946,0.013,7.543,0.008,1.058,0.014,0.458
70,49,0,0.003,1.364,0.009,0.167,0.008,1.29,0.009,2.854
70,49,7,0.01,2.345,0.005,2.338,0.007,0.523,0.008,0.953
70,49,14,0.004,1.269,0.008,1.397,0.01,2.27,0.01,2.094
70,49,21,0.01,1.447,0.011,1.739,0.011,1.57,0.01,1.499
70,49,28,0.007,2.561,0.01,1.646,0.009,1.922,0.007,1.151
70,49,35,0.009,4.279,0.001,1.364,0.01,0.766,0.01,0.838
70,49,42,0.009,1.387,0.01,1.761,0.008,1.076,0.007,1.287
70,49,49,0.01,1.702,0.009,6.265,0.007,0.375,0.008,1.018
70,49,56,0.007,3.287,0.004,1.713,0.008,2.321,0.008,2.311
70,49,63,0.009,1.198,0.004,1.836,0.009,1.573,0.002,1.147
70,49,70,0.007,2.222,0.011,3.33,0.009,0.921,0.009,1.81
70,49,77,0.003,1.545,0.006,1.2,0.009,2.617,0.005,0.662
70,49,84,0.009,0.94,0.007,3.449,0.009,1.318,0.01,0.938
70,49,91,0.007,2.851,0.01,0.897,0.009,1.55,0.003,2.027
70,49,98,0.01,0.707,0.007,1.555,0.01,1.961,0.01,0.957
70,49,105,0.003,1.177,0.005,1.048,0.008,2.417,0.004,1.351
70,49,112,0.011,2.525,0.011,2.635,0.009,0.494,0.011,0.762
70,49,119,0.008,0.835,0.01,1.035,0.009,0.761,0.004,0.713
70,49,126,0.011,2.083,0.002,0.815,0.009,1.131,0.009,0.733
70,49,133,0.009,1.278,0.008,6.037,0.01,0.99,0.009,2.62
70,49,140,0.011,3.119,0.009,2.289,0.009,1.407,0.01,0.906
70,49,147,0.007,1.605,0.007,4.318,0.009,0.453,0.006,1.507
70,49,154,0.009,1.57,0.008,2.738,0.009,1.198,0.009,0.836
70,49,161,0.006,5.894,0.012,1.592,0.005,1.026,0.008,0.268
70,49,168,0.003,1.288,0.007,1.73,0.01,1.771,0.007,2.131
70,49,175,0.006,0.59,0.007,4.003,0.007,2.643,0.008,0.748
70,56,0,0.004,1.846,0.008,1.964,0.006,2.669,0.008,1.003
70,56,7,0.008,3.343,0.008,0.584,0.007,1.35,0.006,0.551
70,56,14,0.007,0.814,0.005,2.705,0.004,1.062,0.008,1.338
70,56,21,0.006,1.647,0.008,2.053,0.008,3.628,0.007,0.557
70,56,28,0.008,2.577,0.006,0.928,0.006,1.647,0.008,1.927
70,56,35,0.004,0.997,0.009,1.924,0.008,0.955,0.007,0.766
70,56,42,0.007,1.331,0.005,1.473,0.008,1.116,0.007,1.696
70,56,49,0.008,3.198,0.007,1.375,0.007,1.233,0.008,1.924
70,56,56,0.005,2.596,0.006,2.563,0.007,2.142,0.007,2.245
70,56,63,0.008,2.054,0.008,1.153,0.004,1.192,0.006,0.215
70,56,70,0.006,2.542,0.007,1.758,0.008,1.242,0.008,0.638
70,56,77,0.008,1.053,0.008,0.85,0.006,1.683,0.007,3.311
70,56,84,0.008,1.863,0.007,2.954,0.006,0.393,0.009,1.579
70,56,91,0.004,2.995,0.008,0.777,0.007,1.285,0.006,0.809
70,56,98,0.009,0.987,0.007,1.097,0.008,2.539,0.007,1.317
70,56,105,0.005,0.986,0.008,1.103,0.007,0.281,0.005,0.658
70,56,112,0.004,1.047,0.008,0.867,0.006,1.747,0.008,2.873
70,56,119,0.008,1.762,0.007,1.786,0.007,2.626,0.008,1.605
70,56,126,0.007,1.798,0.008,2.081,0.003,0.808,0.006,2.494
70,56,133,0.006,1.859,0.003,1.226,0.008,1.212,0.009,0.766
70,56,140,0.009,2.756,0.008,0.722,0.006,1.338,0.008,1.685
